@relation estimate-W90-occupancy-blockMissing-F100-N15
@attribute temperature numeric
@attribute humidity numeric
@attribute light numeric
@attribute CO2 numeric
@attribute humidityRatio numeric
@attribute class {no,yes}

@data
19.29,26.79,0.0,473.0,0.00370206,no
19.39,26.65,0.0,466.5,0.00370573,no
19.39,26.7,0.0,469.0,0.00371273,no
19.34,26.7,0.0,471.0,0.00370112,no
19.34,26.7,0.0,469.0,0.00370112,no
19.34,26.7,0.0,468.5,0.00370112,no
19.39,26.7,0.0,468.0,0.00371273,no
19.29,26.7,0.0,470.5,0.00368955,no
19.39,26.7,0.0,472.0,0.00371273,no
19.39,26.7,0.0,474.0,0.00371273,no
19.39,26.6,0.0,466.0,0.00369874,no
19.39,26.65,0.0,466.0,0.00370573,no
19.39,26.7,0.0,466.0,0.00371273,no
19.35666667,26.6,0.0,468.0,0.00369103,no
19.39,26.6,0.0,471.33333333,0.00369874,no
19.39,26.66666667,0.0,471.66666667,0.00370806,no
19.34,26.65,0.0,469.5,0.00369415,no
19.39,26.7,0.0,473.0,0.00371273,no
19.39,26.7,0.0,472.0,0.00371273,no
19.29,26.7,0.0,468.0,0.00368955,no
19.34,26.7,0.0,465.0,0.00370112,no
19.39,26.7,0.0,467.0,0.00371273,no
19.34,26.7,0.0,471.5,0.00370112,no
19.39,26.7,0.0,467.0,0.00371273,no
19.35666667,26.7,0.0,472.0,0.00370499,no
19.39,26.7,0.0,468.0,0.00371273,no
19.39,26.7,0.0,468.0,0.00371273,no
19.39,26.7,0.0,466.0,0.00371273,no
19.39,26.7,0.0,469.66666667,0.00371273,no
19.39,26.7,0.0,467.0,0.00371273,no
19.39,26.7,0.0,464.0,0.00371273,no
19.39,26.7,0.0,469.5,0.00371273,no
19.39,26.7,0.0,473.0,0.00371273,no
19.39,26.7,0.0,468.0,0.00371273,no
19.29,26.7,0.0,466.5,0.00368955,no
19.39,26.7,0.0,462.5,0.00371273,no
19.39,26.7,0.0,473.0,0.00371273,no
19.29,26.7,0.0,472.5,0.00368955,no
19.29,26.7,0.0,471.0,0.00368955,no
19.29,26.7,0.0,473.5,0.00368955,no
19.29,26.7,0.0,470.0,0.00368955,no
19.29,26.7,0.0,471.0,0.00368955,no
19.29,26.79,0.0,470.0,0.00370206,no
19.29,26.79,0.0,470.0,0.00370206,no
19.29,26.79,0.0,470.5,0.00370206,no
19.29,26.79,0.0,469.0,0.00370206,no
19.29,26.79,0.0,470.5,0.00370206,no
19.29,26.79,0.0,467.0,0.00370206,no
19.29,26.79,0.0,469.0,0.00370206,no
19.29,26.79,0.0,470.5,0.00370206,no
19.29,26.79,0.0,466.0,0.00370206,no
19.29,26.79,0.0,466.0,0.00370206,no
19.29,26.79,0.0,466.0,0.00370206,no
19.29,26.79,0.0,469.5,0.00370206,no
19.29,26.89,0.0,469.0,0.00371596,no
19.29,26.79,0.0,461.0,0.00370206,no
19.29,26.89,0.0,465.0,0.00371596,no
19.29,26.89,0.0,470.5,0.00371596,no
19.29,26.89,0.0,471.5,0.00371596,no
19.29,26.89,0.0,469.0,0.00371596,no
19.29,26.89,0.0,473.0,0.00371596,no
19.29,26.89,0.0,467.0,0.00371596,no
19.29,26.89,0.0,468.0,0.00371596,no
19.29,26.89,0.0,463.0,0.00371596,no
19.29,26.89,0.0,463.66666667,0.00371596,no
19.29,26.89,0.0,458.0,0.00371596,no
19.29,26.89,0.0,459.0,0.00371596,no
19.34,26.89,0.0,462.5,0.00372762,no
19.32333333,26.89,0.0,459.66666667,0.00372373,no
19.29,26.89,0.0,466.0,0.00371596,no
19.29,26.89,0.0,466.0,0.00371596,no
19.29,26.89,0.0,465.5,0.00371596,no
19.29,26.89,0.0,466.5,0.00371596,no
19.29,26.89,0.0,467.5,0.00371596,no
19.29,26.89,0.0,466.0,0.00371596,no
19.29,26.89,0.0,463.0,0.00371596,no
19.29,26.89,0.0,465.33333333,0.00371596,no
19.29,26.89,0.0,465.0,0.00371596,no
19.29,26.89,0.0,466.0,0.00371596,no
19.29,26.79,0.0,465.0,0.00370206,no
19.39,26.79,0.0,468.0,0.00372532,no
19.34,26.79,0.0,461.5,0.00371367,no
19.39,26.79,0.0,460.0,0.00372532,no
19.39,26.79,0.0,462.5,0.00372532,no
19.39,26.79,0.0,468.0,0.00372532,no
19.39,26.79,0.0,467.5,0.00372532,no
19.406666666666663,26.808333333333437,0.0,468.3916666656661,0.003731748999999993,no
19.41181818181815,26.82742424242428,0.0,470.287121210392,0.0037356043939393764,no
19.415454545454494,26.851818181818242,0.0,472.49696969436184,0.003739845090909063,no
19.417575757575694,26.881515151515345,0.0,475.0212121175746,0.003744471090909046,no
19.418181818181623,26.91651515151528,0.0,477.859848480029,0.0037494823939393314,no
19.41727272727254,26.9568181818184,0.0,481.01287878172525,0.003754878999999918,no
19.414848484848157,27.00242424242449,0.0,484.4803030226643,0.0037606609090907956,no
19.41090909090871,27.053333333333587,0.0,488.26212120284595,0.0037668281212119947,no
19.405454545454052,27.10954545454571,0.0,492.35833332226764,0.0037733806363634773,no
19.398484848484266,27.171060606061005,0.0,496.7689393809329,0.00378031845454527,no
19.3899999999993,27.237878787879197,0.0,501.4939393788413,0.0037876415757573515,no
19.379999999999193,27.310000000000446,0.0,506.5333333159904,0.003795349999999747,no
19.36848484848396,27.38742424242475,0.0,511.8871211923811,0.003803443727272428,no
19.355454545453522,27.47015151515217,0.0,517.5553030080167,0.003811922757575421,no
19.340909090907903,27.558181818182437,0.0,523.5378787628928,0.003820787090908704,no
19.5,26.7,0.0,461.0,0.00373837,no
19.5,26.7,0.0,459.0,0.00373837,no
19.5,26.7,0.0,460.5,0.00373837,no
19.5,26.7,0.0,460.33333333,0.00373837,no
19.5,26.7,0.0,463.0,0.00373837,no
19.5,26.7,0.0,466.0,0.00373837,no
19.5,26.7,0.0,466.5,0.00373837,no
19.5,26.7,0.0,463.5,0.00373837,no
19.5,26.7,0.0,461.5,0.00373837,no
19.6,26.7,0.0,461.0,0.00376183,no
19.5,26.7,0.0,456.0,0.00373837,no
19.5,26.7,0.0,460.0,0.00373837,no
19.5,26.7,0.0,461.0,0.00373837,no
19.5,26.7,0.0,461.0,0.00373837,no
19.5,26.745,0.0,465.0,0.00374471,no
19.5,26.7,0.0,466.0,0.00373837,no
19.5,26.7,0.0,460.0,0.00373837,no
19.5,26.79,0.0,459.0,0.00375105,no
19.5,26.79,0.0,457.33333333,0.00375105,no
19.5,26.89,0.0,456.0,0.00376514,no
19.46333333,26.85666667,0.0,462.33333333,0.00375182,no
19.39,26.79,0.0,462.0,0.00372532,no
19.42666667,26.85666667,0.0,464.33333333,0.00374323,no
19.39,26.84,0.0,458.5,0.00373231,no
19.39,26.84,0.0,461.0,0.00373231,no
19.39,26.84,0.0,461.5,0.00373231,no
19.39,26.84,0.0,465.0,0.00373231,no
19.39,26.79,0.0,465.0,0.00372532,no
19.39,26.79,0.0,461.0,0.00372532,no
19.39,26.76,0.0,461.0,0.00372112,no
19.39,26.7,0.0,460.0,0.00371273,no
19.39,26.79,0.0,462.0,0.00372532,no
19.39,26.79,0.0,465.33333333,0.00372532,no
19.39,26.79,0.0,465.0,0.00372532,no
19.39,26.79,0.0,466.5,0.00372532,no
19.39,26.79,0.0,462.66666667,0.00372532,no
19.39,26.79,0.0,460.0,0.00372532,no
19.39,26.79,0.0,457.0,0.00372532,no
19.39,26.7,0.0,463.5,0.00371273,no
19.39,26.7,0.0,466.0,0.00371273,no
19.445,26.795,0.0,466.5,0.00373887,no
19.39,26.7,0.0,467.33333333,0.00371273,no
19.39,26.7,0.0,469.5,0.00371273,no
19.445,26.7,0.0,462.0,0.00372553,no
19.42666667,26.66666667,0.0,460.0,0.00371658,no
19.5,26.6,0.0,463.0,0.00372429,no
19.5,26.65,0.0,459.0,0.00373133,no
19.5,26.5,0.0,460.0,0.0037102,no
19.5,26.56666667,0.0,453.0,0.00371959,no
19.5,26.55,0.0,461.66666667,0.00371725,no
19.5,26.5,0.0,463.0,0.0037102,no
19.5,26.5,0.0,467.0,0.0037102,no
19.5,26.5,0.0,464.5,0.0037102,no
19.5,26.5,0.0,470.0,0.0037102,no
19.5,26.5,0.0,466.5,0.0037102,no
19.445,26.445,0.0,465.0,0.00368974,no
19.39,26.46333333,0.0,460.33333333,0.00367962,no
19.39,26.445,0.0,461.5,0.00367706,no
19.39,26.39,0.0,461.0,0.00366937,no
19.39,26.39,0.0,463.0,0.00366937,no
19.39,26.39,0.0,467.5,0.00366937,no
19.39,26.39,0.0,471.0,0.00366937,no
19.39,26.39,0.0,461.0,0.00366937,no
19.39,26.39,0.0,456.33333333,0.00366937,no
19.39,26.39,0.0,459.5,0.00366937,no
19.39,26.34,0.0,464.5,0.00366237,no
19.39,26.29,0.0,467.0,0.00365538,no
19.39,26.29,0.0,469.0,0.00365538,no
19.39,26.29,0.0,465.5,0.00365538,no
19.39,26.29,0.0,464.0,0.00365538,no
19.39,26.29,0.0,464.0,0.00365538,no
19.39,26.29,0.0,465.5,0.00365538,no
19.34,26.29,0.0,466.5,0.00364395,no
19.39,26.29,0.0,463.0,0.00365538,no
19.39,26.29,0.0,461.75,0.00365538,no
19.39,26.29,0.0,460.5,0.00365538,no
19.29,26.39,0.0,459.5,0.00364646,no
19.29,26.29,0.0,467.0,0.00363256,no
19.29,26.29,0.0,468.0,0.00363256,no
19.29,26.39,0.0,469.0,0.00364646,no
19.29,26.34,0.0,465.5,0.00363951,no
19.29,26.29,0.0,458.0,0.00363256,no
19.39,26.29,0.0,458.0,0.00365538,no
19.39,26.29,0.0,466.0,0.00365538,no
19.29,26.26,0.0,465.0,0.00362839,no
19.32021929824569,26.290359649122802,0.0,463.85065789473686,0.0036395141929824707,no
19.3206954887219,26.286259398496338,0.0,464.00554511278204,0.003639055962406043,no
19.321655844155917,26.281770676691746,0.0,464.18820061517386,0.0036386545420369404,no
19.32310036454785,26.276893483709294,0.0,464.39862440191376,0.003638309931875183,no
19.325029049897555,26.27162781954887,0.0,464.6368164730006,0.0036380221319207576,no
19.327441900205145,26.265973684210568,0.0,464.90277682843487,0.0036377911421736613,no
19.330338915470563,26.259931077694336,0.0,465.19650546821504,0.0036376169626339155,no
19.333720095693902,26.253500000000077,0.0,465.5180023923434,0.003637499593301486,no
19.33758544087498,26.24668045112799,0.0,465.8672676008187,0.0036374390341764127,no
19.34193495101397,26.2394724310779,0.0,466.2443010936415,0.003637435285258667,no
19.346768626110837,26.231875939849804,0.0,466.649102870812,0.0036374883465482614,no
19.35208646616548,26.223890977443887,0.0,467.0816729323286,0.003637598218045197,no
19.357888471178015,26.215517543859914,0.0,467.5420112781927,0.003637764899749464,no
19.364174641148384,26.206755639098088,0.0,468.0301179084028,0.003637988391661065,no
19.370944976076615,26.197605263158245,0.0,468.54599282296243,0.00363826869378001,no
19.29,26.1,0.0,471.0,0.00360615,no
19.29,26.1,0.0,470.0,0.00360615,no
19.29,26.1,0.0,469.0,0.00360615,no
19.34,26.05,0.0,468.5,0.0036105,no
19.29,26.1,0.0,463.5,0.00360615,no
19.29,26.1,0.0,466.0,0.00360615,no
19.29,26.1,0.0,467.5,0.00360615,no
19.29,26.1,0.0,467.0,0.00360615,no
19.29,26.1,0.0,467.0,0.00360615,no
19.32333333,26.03333333,0.0,469.0,0.00360441,no
19.34,26.0,0.0,468.5,0.00360353,no
19.39,26.0,0.0,466.0,0.00361482,no
19.39,25.945,0.0,464.5,0.00360713,no
19.39,26.0,0.0,469.0,0.00361482,no
19.39,25.89,0.0,469.0,0.00359944,no
19.39,25.89,0.0,471.0,0.00359944,no
19.39,25.89,0.0,472.0,0.00359944,no
19.445,25.945,0.0,473.5,0.00361957,no
19.39,25.89,0.0,473.5,0.00359944,no
19.39,25.89,0.0,473.66666667,0.00359944,no
19.39,25.89,0.0,473.0,0.00359944,no
19.445,25.945,0.0,471.5,0.00361957,no
19.39,26.0,0.0,463.0,0.00361482,no
19.39,25.945,0.0,468.0,0.00360713,no
19.445,26.0,0.0,470.5,0.00362729,no
19.39,26.0,0.0,471.0,0.00361482,no
19.5,26.15,0.0,471.0,0.00366091,no
19.445,26.1,0.0,467.0,0.00364132,no
19.5,26.15,0.0,468.0,0.00366091,no
19.42666667,26.03333333,0.0,467.0,0.0036278,no
19.5,26.1,0.0,467.0,0.00365387,no
19.39,26.1,0.0,466.0,0.00362881,no
19.42666667,26.13333333,0.0,468.33333333,0.00364182,no
19.39,26.1,0.0,465.5,0.00362881,no
19.39,26.1,0.0,465.5,0.00362881,no
19.39,26.1,0.0,468.0,0.00362881,no
19.5,26.2,0.0,466.0,0.00366795,no
19.42666667,26.2,0.0,471.0,0.00365116,no
19.5,26.2,0.0,471.0,0.00366795,no
19.39,26.2,0.0,471.0,0.00364279,no
19.5,26.2,0.0,473.0,0.00366795,no
19.5,26.245,0.0,467.5,0.00367429,no
19.5,26.29,0.0,466.66666667,0.00368063,no
19.5,26.29,0.0,467.5,0.00368063,no
19.445,26.29,0.0,468.0,0.00366798,no
19.46333333,26.35666667,0.0,465.33333333,0.00368156,no
19.5,26.39,0.0,467.0,0.00369471,no
19.5,26.39,0.0,467.0,0.00369471,no
19.445,26.34,0.0,470.0,0.003675,no
19.445,26.39,0.0,471.5,0.00368202,no
19.5,26.39,0.0,470.33333333,0.00369471,no
19.445,26.445,0.0,468.5,0.00368974,no
19.39,26.39,0.0,469.0,0.00366937,no
19.39,26.39,0.0,470.0,0.00366937,no
19.445,26.445,0.0,470.5,0.00368974,no
19.5,26.5,0.0,472.0,0.0037102,no
19.445,26.5,0.0,468.5,0.00369746,no
19.445,26.5,0.0,470.5,0.00369746,no
19.5,26.5,0.0,473.0,0.0037102,no
19.5,26.5,0.0,467.0,0.0037102,no
19.5,26.5,0.0,471.33333333,0.0037102,no
19.5,26.5,0.0,471.0,0.0037102,no
19.5,26.5,0.0,472.5,0.0037102,no
19.5,26.5,0.0,472.0,0.0037102,no
19.5,26.5,0.0,470.0,0.0037102,no
19.5,26.5,0.0,472.0,0.0037102,no
19.5,26.55,0.0,462.5,0.00371725,no
19.5,26.6,0.0,463.0,0.00372429,no
19.5,26.6,0.0,469.5,0.00372429,no
19.5,26.625,0.0,470.66666667,0.00372781,no
19.5,26.6,0.0,471.0,0.00372429,no
19.5,26.6,0.0,470.0,0.00372429,no
19.5,26.6,0.0,471.5,0.00372429,no
19.5,26.65,0.0,470.5,0.00373133,no
19.5,26.6,0.0,469.0,0.00372429,no
19.5,26.6,0.0,472.0,0.00372429,no
19.5,26.7,0.0,473.0,0.00373837,no
19.5,26.7,0.0,474.0,0.00373837,no
19.5,26.7,0.0,473.0,0.00373837,no
19.5,26.7,0.0,477.5,0.00373837,no
19.5,26.7,0.0,477.5,0.00373837,no
19.5,26.7,0.0,474.0,0.00373837,no
19.5,26.79,0.0,473.66666667,0.00375105,no
19.5,26.79,0.0,467.5,0.00375105,no
19.5,26.79,0.0,473.0,0.00375105,no
19.49341625615761,26.813719211822622,0.0,475.1154351401422,0.0037528629655172356,no
19.491579135547443,26.83321881455585,0.0,475.62483712120456,0.0037551835283648346,no
19.489587428491998,26.853273001747905,0.0,476.1576414276003,0.00375754636596217,no
19.487441134991297,26.873881773398917,0.0,476.7138480593328,0.0037599514783092252,no
19.485140255045305,26.895045129508855,0.0,477.29345701639903,0.003762398865405978,no
19.48268478865411,26.916763070077796,0.0,477.89646829879933,0.0037648885272524774,no
19.480074735817638,26.939035595105608,0.0,478.52288190653616,0.0037674204638486804,no
19.477310096535874,26.961862704592292,0.0,479.1726978396041,0.003769994675194625,no
19.47439087080893,26.985244398537994,0.0,479.84591609800896,0.003772611161290277,no
19.47131705863666,27.009180676942595,0.0,480.5425366817478,0.003775269922135655,no
19.468088660019184,27.03367153980617,0.0,481.2625595908211,0.0037779709577307396,no
19.46470567495649,27.058716987128594,0.0,482.00598482522975,0.003780714268075567,no
19.46116810344841,27.084317018909886,0.0,482.77281238497073,0.0037834998531701153,no
19.457475945495183,27.110471635150226,0.0,483.56304227005023,0.003786327713014374,no
19.453629201096696,27.137180835849463,0.0,484.3766744804618,0.003789197847608362,no
19.5,27.0,0.0,469.0,0.00378063,no
19.5,27.0,0.0,474.5,0.00378063,no
19.53333333,27.0,0.0,474.0,0.00378852,no
19.5,27.0,0.0,471.0,0.00378063,no
19.525,27.025,289.75,473.75,0.00379008,yes
19.5,27.1,440.0,481.5,0.00379472,yes
19.525,27.125,412.0,479.0,0.00380419,yes
19.525,27.2925,397.0,484.75,0.00382782,no
19.525,27.365,392.5,486.75,0.00383806,no
19.56666667,27.56666667,393.66666667,492.33333333,0.00387661,no
19.575,27.675,397.0,496.5,0.00389396,yes
19.575,27.6,405.0,501.5,0.00388335,yes
19.63333333,27.63333333,405.0,506.66666667,0.00390227,yes
19.66666667,27.73,405.0,510.66666667,0.00392418,yes
19.63333333,27.73,399.66666667,512.0,0.00391601,yes
19.625,27.745,393.0,517.0,0.0039161,yes
19.63333333,27.79,393.66666667,515.0,0.00392453,yes
19.7,27.9175,389.0,528.75,0.00395912,yes
19.7,27.96333333,393.66666667,534.33333333,0.00396566,yes
19.745,28.05,389.0,541.0,0.00398923,yes
19.7675,28.175,392.5,546.0,0.00401275,yes
19.79,28.1,393.66666667,553.0,0.00400763,yes
19.79,28.2675,392.5,559.75,0.00403167,yes
19.79,28.32333333,389.0,572.33333333,0.00403969,yes
19.84,28.6975,389.0,578.75,0.00410621,yes
19.89,28.625,389.0,595.0,0.00410857,yes
19.89,28.65,389.0,599.0,0.00411218,yes
19.9175,28.8175,393.0,606.5,0.00414349,yes
19.96333333,28.96,399.66666667,622.0,0.00417604,yes
19.945,29.05,397.0,636.0,0.00418431,yes
20.0,29.1975,405.0,655.5,0.00422016,yes
20.0,29.39,405.0,661.33333333,0.00424817,yes
20.0,29.445,405.0,680.8,0.00425617,yes
20.05,29.575,405.0,689.75,0.00428844,yes
20.1,29.745,405.0,695.5,0.00432673,yes
20.1,29.79,405.0,701.0,0.00433332,yes
20.1,29.823,406.75,710.125,0.00433816,yes
20.1,29.856,408.5,719.25,0.00434299,yes
20.2,29.945,419.0,736.0,0.00438325,yes
20.125,29.9725,419.0,743.75,0.00436685,yes
20.15,30.15,419.0,759.0,0.00439975,yes
20.175,30.15,419.0,765.75,0.0044066,yes
20.2,30.195,419.0,769.5,0.00442011,yes
20.215,30.2275,419.0,774.91666667,0.00442903,yes
20.23,30.26,419.0,780.33333333,0.00443797,yes
20.29,30.4175,422.5,802.75,0.00447794,yes
20.29,30.445,422.5,814.75,0.00448201,yes
20.29,30.34,433.0,816.0,0.00446644,yes
20.29,30.4725,433.0,822.75,0.00448609,yes
20.29,30.53333333,433.0,843.66666667,0.00449511,yes
20.29,30.495,433.0,850.5,0.00448943,yes
20.39,30.7,433.0,850.0,0.00454804,yes
20.38166667,30.70583333,433.0,856.7,0.00454656,yes
20.37333333,30.71166667,433.0,863.4,0.00454507,yes
20.39,30.84,433.0,886.0,0.00456893,yes
20.39,30.695,433.0,889.0,0.0045473,yes
20.39,30.795,433.0,898.0,0.00456222,yes
20.39,30.77,433.0,902.5,0.00455849,yes
20.39,30.8925,433.0,909.25,0.00457677,yes
20.445,30.795,433.0,922.0,0.00457785,yes
20.4725,30.9175,433.0,921.5,0.00460406,yes
20.5,31.1225,433.0,929.25,0.00464275,yes
20.5,31.1,447.0,953.0,0.00463937,yes
20.5,31.1,437.66666667,954.0,0.00463937,yes
20.5,30.9725,442.5,950.75,0.00462021,yes
20.5,31.1475,447.0,959.75,0.00464651,yes
20.5,31.245,440.0,967.75,0.00466116,yes
20.5,31.26,442.33333333,974.33333333,0.00466342,yes
20.5,31.1,447.0,977.0,0.00463937,yes
20.5,31.16333333,441.0,970.33333333,0.00464889,yes
20.5,31.2225,442.5,968.0,0.00465778,yes
20.55,31.245,438.0,975.5,0.00467567,yes
20.55,31.245,447.0,981.5,0.00467567,yes
20.6,31.245,438.0,1007.0,0.00469022,yes
20.6,31.32333333,447.0,1013.0,0.00470207,yes
20.6,31.2675,438.0,1016.0,0.00469362,yes
20.63333333,31.26,447.0,1018.0,0.00470221,yes
20.6,31.295,438.0,1019.5,0.00469778,yes
20.675,31.4725,438.0,1041.5,0.00474669,yes
20.6,31.445,438.0,1050.5,0.00472047,yes
20.7,31.5225,438.0,1056.75,0.00476167,yes
20.65,31.5225,438.0,1066.5,0.00474691,yes
20.7,31.46333333,441.0,1074.0,0.00475267,yes
20.7,31.6,438.0,1071.75,0.00477347,yes
20.7,31.575,442.5,1075.25,0.00476966,yes
20.711782641499102,31.553245697605135,438.43146086364004,1079.6358957492016,0.004770071888663967,yes
20.72252436329728,31.569519223776332,437.9022156116709,1085.2359189545607,0.0047757848629900275,yes
20.73326153279097,31.585152967445396,437.33135541709095,1090.7772545755847,0.0047814091337795815,yes
20.74399414998015,31.600146928612336,436.71888027990155,1096.259902612265,0.0047869447010326065,yes
20.754722214864884,31.614501107277224,436.0647902001031,1101.6838630646077,0.004792391564749121,yes
20.76544572744516,31.628215503439964,435.3690851776947,1107.0491359326059,0.004797749724929119,yes
20.7761646877209,31.641290117100638,434.631765212676,1112.3557212162634,0.004803019181572617,yes
20.786879095692164,31.653724948259192,433.8528303050469,1117.60361891558,0.004808199934679594,yes
20.79758895135892,31.665519996915776,433.0322804548087,1122.7928290305538,0.004813291984250054,yes
20.808294254721222,31.6766752630702,432.17011566196084,1127.923351561187,0.004818295330283993,yes
20.818995005779133,31.687190746722575,431.2663359265027,1132.995186507479,0.004823209972781416,yes
20.829691204532473,31.697066447872785,430.3209412484356,1138.0083338694271,0.004828035911742336,yes
20.84038285098136,31.706302366521054,429.3339316277583,1142.9627936470374,0.004832773147166732,yes
20.851069945125698,31.714898502667204,428.3053070644697,1147.858565840305,0.004837421679054611,yes
20.86175248696565,31.722854856311248,427.2350675585717,1152.6956504492282,0.004841981507405981,yes
20.79,31.99,435.0,1150.66666667,0.00485991,yes
20.79,31.99333333,441.0,1159.33333333,0.00486042,yes
20.79,31.96333333,441.0,1167.0,0.00485583,yes
20.79,32.06666667,434.0,1177.66666667,0.00487165,yes
20.79,31.995,444.0,1178.0,0.00486068,yes
20.815,31.9925,440.25,1175.25,0.00486784,yes
20.82333333,32.06,439.0,1184.33333333,0.00488071,yes
20.865,32.1675,444.0,1198.25,0.00490988,yes
20.84,32.245,432.75,1204.0,0.00491418,yes
20.89,32.2,444.0,1199.0,0.00492251,yes
20.89,32.26,439.0,1204.33333333,0.00493175,yes
20.89,32.3725,437.25,1224.75,0.00494909,yes
20.89,32.1675,432.75,1218.75,0.0049175,yes
20.89,32.33333333,439.0,1212.0,0.00494305,yes
20.89,32.25,444.0,1222.5,0.00493021,yes
20.89,32.29,429.0,1218.5,0.00493637,yes
20.89,32.2725,441.0,1228.0,0.00493368,yes
20.89,32.475,436.5,1237.75,0.00496488,yes
20.89,32.4725,440.25,1240.75,0.0049645,yes
20.945,32.4975,444.0,1253.0,0.00498532,yes
21.0,32.4,444.0,1262.0,0.00498721,yes
21.0,32.4,446.75,1261.0,0.00498721,yes
21.0,32.425,454.0,1263.8,0.00499109,yes
20.92666667,32.52666667,469.0,1276.66666667,0.00498416,yes
21.0,32.5675,469.0,1294.0,0.0050132,yes
21.0,32.52,465.25,1294.5,0.00500583,yes
21.0,32.52666667,454.0,1287.66666667,0.00500687,yes
21.0,32.4725,454.0,1289.25,0.00499846,yes
21.0,32.545,454.0,1300.75,0.00500971,yes
21.0,32.59,454.0,1312.0,0.00501669,yes
21.0,32.56,454.0,1315.0,0.00501204,yes
21.025,32.7,454.0,1315.0,0.00504157,yes
21.0,32.645,454.0,1323.0,0.00502523,yes
21.06666667,32.86333333,454.0,1325.66666667,0.00508005,yes
21.075,32.8725,454.0,1330.0,0.0050841,yes
21.1,32.845,454.0,1338.0,0.00508769,yes
21.05,32.775,454.0,1334.0,0.00506106,yes
21.1,32.96666667,454.0,1339.66666667,0.00510669,yes
21.1,33.0225,454.0,1349.25,0.00511541,yes
21.1,33.09,454.0,1354.0,0.00512595,yes
21.1,33.045,454.0,1361.75,0.00511892,yes
21.1,33.0675,454.0,1369.75,0.00512243,yes
21.1,32.925,464.5,1370.0,0.00510018,yes
21.13333333,33.09666667,458.0,1371.0,0.00513758,yes
21.1,33.12666667,458.0,1379.33333333,0.00513168,yes
21.1,33.0725,449.5,1384.5,0.00512322,yes
21.1,33.025,464.5,1382.0,0.0051158,yes
21.1,32.7675,465.25,1371.2,0.00507558,yes
21.125,33.0675,471.75,1352.0,0.00513037,yes
21.1,32.975,474.5,1349.75,0.00510799,yes
21.125,33.0425,474.5,1357.0,0.00512646,yes
21.125,33.1175,464.0,1364.75,0.00513819,yes
21.13333333,33.03333333,464.0,1369.66666667,0.00512767,yes
21.16666667,32.99666667,469.0,1377.33333333,0.00513251,yes
21.15,33.0425,479.0,1384.5,0.0051344,yes
21.13333333,33.09,479.0,1379.33333333,0.00513654,yes
21.175,33.09,479.0,1387.25,0.00514981,yes
21.2,33.12666667,480.66666667,1390.33333333,0.00516354,yes
21.2,33.1725,496.5,1390.25,0.00517075,yes
21.2,33.145,496.5,1398.25,0.00516642,yes
21.2,33.16333333,504.0,1402.66666667,0.0051693,yes
21.2225,33.145,495.25,1404.75,0.00517362,yes
21.245,33.1725,489.0,1408.5,0.00518516,yes
21.29,33.2,489.0,1414.0,0.00520396,yes
21.29,33.2,489.0,1415.0,0.00520396,yes
21.29,33.2,500.25,1417.25,0.00520396,yes
21.29,33.12666667,492.33333333,1416.0,0.00519237,yes
21.29,33.1725,485.25,1417.75,0.00519962,yes
21.29,33.1725,481.5,1414.5,0.00519962,yes
21.29,33.145,471.5,1419.25,0.00519527,yes
21.29,33.16333333,464.0,1413.33333333,0.00519817,yes
21.29,33.145,464.0,1421.75,0.00519527,yes
21.29,33.23,464.0,1427.33333333,0.0052087,yes
21.29,33.145,464.0,1430.25,0.00519527,yes
21.29,33.145,475.25,1433.25,0.00519527,yes
21.32333333,33.16333333,479.0,1441.0,0.00520889,yes
21.29,33.195,479.0,1432.75,0.00520317,yes
21.365,33.24,479.0,1435.5,0.0052345,yes
21.32333333,33.23,479.0,1437.66666667,0.00521945,yes
21.39,33.3,479.0,1436.0,0.00525214,yes
21.39,33.35,479.0,1438.5,0.00526009,yes
21.39,33.2725,479.0,1444.75,0.00524776,yes
21.39,33.29,474.0,1453.0,0.00525055,yes
21.39,33.2675,475.25,1449.25,0.00524697,yes
21.39,33.2225,479.0,1439.25,0.00523981,yes
21.41965688734278,33.27351887730705,469.2641581631608,1453.1225714290329,0.00525746979897958,yes
21.429378786092894,33.27846495574268,467.7479486793615,1455.263047619583,0.0052613999914165625,yes
21.43920559026647,33.28333914003717,466.15388286072005,1457.4008584362925,0.0052653540388493646,yes
21.449137299863526,33.288141430190514,464.4819607072376,1459.5360038791628,0.005269331941278023,yes
21.459173914884033,33.2928718262027,462.7321822189111,1461.668483948199,0.0052733336987025314,yes
21.469315435328017,33.297530328073655,460.90454739574494,1463.7982986433922,0.005277359311122876,yes
